1664755200 0.0
1664755215 0.0
1664755230 0.0
1664755245 0.0
1664755260 0.0
1664755275 0.0
1664755290 0.0
1664755305 0.0
1664755320 0.0
1664755335 0.0
1664755350 0.0
1664755365 0.0
1664755380 0.0
1664755395 0.0
1664755410 0.0
1664755425 0.0
1664755440 0.0
1664755455 0.0
1664755470 0.0
1664755485 0.0
1664755500 0.0
1664755515 0.0
1664755530 0.0
1664755545 0.0
1664755560 0.0
1664755575 0.0
1664755590 0.0
1664755605 0.0
1664755620 0.0
1664755635 0.0
1664755650 0.0
1664755665 0.0
1664755680 0.0
1664755695 0.0
1664755710 0.0
1664755725 0.0
1664755740 0.0
1664755755 0.0
1664755770 0.0
1664755785 0.0
1664755800 0.0
1664755815 0.0
1664755830 0.0
1664755845 0.0
1664755860 0.0
1664755875 0.0
1664755890 0.0
1664755905 0.0
1664755920 0.0
1664755935 0.0
1664755950 0.0
1664755965 0.0
1664755980 0.0
1664755995 0.0
1664756010 0.0
1664756025 0.0
1664756040 0.0
1664756055 0.0
1664756070 0.0
1664756085 0.0
1664756100 0.0
1664756115 0.0
1664756130 0.0
1664756145 0.0
1664756160 0.0
1664756175 0.0
1664756190 0.0
1664756205 0.0
1664756220 0.0
1664756235 0.0
1664756250 0.0
1664756265 0.0
1664756280 0.0
1664756295 0.0
1664756310 0.0
1664756325 0.0
1664756340 0.0
1664756355 0.0
1664756370 0.0
1664756385 0.0
1664756400 0.0
1664756415 0.0
1664756430 0.0
1664756445 0.0
1664756460 0.0
1664756475 0.0
1664756490 0.0
1664756505 0.0
1664756520 0.0
1664756535 0.0
1664756550 0.0
1664756565 0.0
1664756580 0.0
1664756595 0.0
1664756610 0.0
1664756625 0.0
1664756640 0.0
1664756655 0.0
1664756670 0.0
1664756685 0.0
1664756700 0.0
1664756715 0.0
1664756730 0.0
1664756745 0.0
1664756760 0.0
1664756775 0.0
1664756790 0.0
1664756805 0.0
1664756820 0.0
1664756835 0.0
1664756850 0.0
1664756865 0.0
1664756880 0.0
1664756895 0.0
1664756910 0.0
1664756925 0.0
1664756940 0.0
1664756955 0.0
1664756970 0.0
1664756985 0.0
1664757000 0.0
1664757015 0.0
1664757030 0.0
1664757045 0.0
1664757060 0.0
1664757075 0.0
1664757090 0.0
1664757105 0.0
1664757120 0.0
1664757135 0.0
1664757150 0.0
1664757165 0.0
1664757180 0.0
1664757195 0.0
1664757210 0.0
1664757225 0.0
1664757240 0.0
1664757255 0.0
1664757270 0.0
1664757285 0.0
1664757300 0.0
1664757315 0.0
1664757330 0.0
1664757345 0.0
1664757360 0.0
1664757375 0.0
1664757390 0.0
1664757405 0.0
1664757420 0.0
1664757435 0.0
1664757450 0.0
1664757465 0.0
1664757480 0.0
1664757495 0.0
1664757510 0.0
1664757525 0.0
1664757540 0.0
1664757555 0.0
1664757570 0.0
1664757585 0.0
1664757600 0.0
1664757615 0.0
1664757630 0.0
1664757645 0.0
1664757660 0.0
1664757675 0.0
1664757690 0.0
1664757705 0.0
1664757720 0.0
1664757735 0.0
1664757750 0.0
1664757765 0.0
1664757780 0.0
1664757795 0.0
1664757810 0.0
1664757825 0.0
1664757840 0.0
1664757855 0.0
1664757870 0.0
1664757885 0.0
1664757900 0.0
1664757915 0.0
1664757930 0.0
1664757945 0.0
1664757960 0.0
1664757975 0.0
1664757990 0.0
1664758005 0.0
1664758020 0.0
1664758035 0.0
1664758050 0.0
1664758065 0.0
1664758080 0.0
1664758095 0.0
1664758110 0.0
1664758125 0.0
1664758140 0.0
1664758155 0.0
1664758170 0.0
1664758185 0.0
1664758200 0.0
1664758215 0.0
1664758230 0.0
1664758245 0.0
1664758260 0.0
1664758275 0.0
1664758290 0.0
1664758305 0.0
1664758320 0.0
1664758335 0.0
1664758350 0.0
1664758365 0.0
1664758380 0.0
1664758395 0.0
1664758410 0.0
1664758425 0.0
1664758440 0.0
1664758455 0.0
1664758470 0.0
1664758485 0.0
1664758500 0.0
1664758515 0.0
1664758530 0.0
1664758545 0.0
1664758560 0.0
1664758575 0.0
1664758590 0.0
1664758605 0.0
1664758620 0.0
1664758635 0.0
1664758650 0.0
1664758665 0.0
1664758680 0.0
1664758695 0.0
1664758710 0.0
1664758725 0.0
1664758740 0.0
1664758755 0.0
1664758770 0.0
1664758785 0.0
1664758800 0.0
1664758815 0.0
1664758830 0.0
1664758845 0.0
1664758860 0.0
1664758875 0.0
1664758890 0.0
1664758905 0.0
1664758920 0.0
1664758935 0.0
1664758950 0.0
1664758965 0.0
1664758980 0.0
1664758995 0.0
1664759010 0.0
1664759025 0.0
1664759040 0.0
1664759055 0.0
1664759070 0.0
1664759085 0.0
1664759100 0.0
1664759115 0.0
1664759130 0.0
1664759145 0.0
1664759160 0.0
1664759175 0.0
1664759190 0.0
1664759205 0.0
1664759220 0.0
1664759235 0.0
1664759250 0.0
1664759265 0.0
1664759280 0.0
1664759295 0.0
1664759310 0.0
1664759325 0.0
1664759340 0.0
1664759355 0.0
1664759370 0.0
1664759385 0.0
1664759400 0.0
1664759415 0.0
1664759430 0.0
1664759445 0.0
1664759460 0.0
1664759475 0.0
1664759490 0.0
1664759505 0.0
1664759520 0.0
1664759535 0.0
1664759550 0.0
1664759565 0.0
1664759580 0.0
1664759595 0.0
1664759610 0.0
1664759625 0.0
1664759640 0.0
1664759655 0.0
1664759670 0.0
1664759685 0.0
1664759700 0.0
1664759715 0.0
1664759730 0.0
1664759745 0.0
1664759760 0.0
1664759775 0.0
1664759790 0.0
1664759805 0.0
1664759820 0.0
1664759835 0.0
1664759850 0.0
1664759865 0.0
1664759880 0.0
1664759895 0.0
1664759910 0.0
1664759925 0.0
1664759940 0.0
1664759955 0.0
1664759970 0.0
1664759985 0.0
1664760000 0.0
1664760015 0.0
1664760030 0.0
1664760045 0.0
1664760060 0.0
1664760075 0.0
1664760090 0.0
1664760105 0.0
1664760120 0.0
1664760135 0.0
1664760150 0.0
1664760165 0.0
1664760180 0.0
1664760195 0.0
1664760210 0.0
1664760225 0.0
1664760240 0.0
1664760255 0.0
1664760270 0.0
1664760285 0.0
1664760300 0.0
1664760315 0.0
1664760330 0.0
1664760345 0.0
1664760360 0.0
1664760375 0.0
1664760390 0.0
1664760405 0.0
1664760420 0.0
1664760435 0.0
1664760450 0.0
1664760465 0.0
1664760480 0.0
1664760495 0.0
1664760510 0.0
1664760525 0.0
1664760540 0.0
1664760555 0.0
1664760570 0.0
1664760585 0.0
1664760600 0.0
1664760615 0.0
1664760630 0.0
1664760645 0.0
1664760660 0.0
1664760675 0.0
1664760690 0.0
1664760705 0.0
1664760720 0.0
1664760735 0.0
1664760750 0.0
1664760765 0.0
1664760780 0.0
1664760795 0.0
1664760810 0.0
1664760825 0.0
1664760840 0.0
1664760855 0.0
1664760870 0.0
1664760885 0.0
1664760900 0.0
1664760915 0.0
1664760930 0.0
1664760945 0.0
1664760960 0.0
1664760975 0.0
1664760990 0.0
1664761005 0.0
1664761020 0.0
1664761035 0.0
1664761050 0.0
1664761065 0.0
1664761080 0.0
1664761095 0.0
1664761110 0.0
1664761125 0.0
1664761140 0.0
1664761155 0.0
1664761170 0.0
1664761185 0.0
1664761200 0.0
1664761215 0.0
1664761230 0.0
1664761245 0.0
1664761260 0.0
1664761275 0.0
1664761290 0.0
1664761305 0.0
1664761320 0.0
1664761335 0.0
1664761350 0.0
1664761365 0.0
1664761380 0.0
1664761395 0.0
1664761410 0.0
1664761425 0.0
1664761440 0.0
1664761455 0.0
1664761470 0.0
1664761485 0.0
1664761500 0.0
1664761515 0.0
1664761530 0.0
1664761545 0.0
1664761560 0.0
1664761575 0.0
1664761590 0.0
1664761605 0.0
1664761620 0.0
1664761635 0.0
1664761650 0.0
1664761665 0.0
1664761680 0.0
1664761695 0.0
1664761710 0.0
1664761725 0.0
1664761740 0.0
1664761755 0.0
1664761770 0.0
1664761785 0.0
1664761800 0.0
1664761815 0.0
1664761830 0.0
1664761845 0.0
1664761860 0.0
1664761875 0.0
1664761890 0.0
1664761905 0.0
1664761920 0.0
1664761935 0.0
1664761950 0.0
1664761965 0.0
1664761980 0.0
1664761995 0.0
1664762010 0.0
1664762025 0.0
1664762040 0.0
1664762055 0.0
1664762070 0.0
1664762085 0.0
1664762100 0.0
1664762115 0.0
1664762130 0.0
1664762145 0.0
1664762160 0.0
1664762175 0.0
1664762190 0.0
1664762205 0.0
1664762220 0.0
1664762235 0.0
1664762250 0.0
1664762265 0.0
1664762280 0.0
1664762295 0.0
1664762310 0.0
1664762325 0.0
1664762340 0.0
1664762355 0.0
1664762370 0.0
1664762385 0.0
1664762400 0.0
1664762415 0.0
1664762430 0.0
1664762445 0.0
1664762460 0.0
1664762475 0.0
1664762490 0.0
1664762505 0.0
1664762520 0.0
1664762535 0.0
1664762550 0.0
1664762565 0.0
1664762580 0.0
1664762595 0.0
1664762610 0.0
1664762625 0.0
1664762640 0.0
1664762655 0.0
1664762670 0.0
1664762685 0.0
1664762700 0.0
1664762715 0.0
1664762730 0.0
1664762745 0.0
1664762760 0.0
1664762775 0.0
1664762790 0.0
1664762805 0.0
1664762820 0.0
1664762835 0.0
1664762850 0.0
1664762865 0.0
1664762880 0.0
1664762895 0.0
1664762910 0.0
1664762925 0.0
1664762940 0.0
1664762955 0.0
1664762970 0.0
1664762985 0.0
1664763000 0.0
1664763015 0.0
1664763030 0.0
1664763045 0.0
1664763060 0.0
1664763075 0.0
1664763090 0.0
1664763105 0.0
1664763120 0.0
1664763135 0.0
1664763150 0.0
1664763165 0.0
1664763180 0.0
1664763195 0.0
1664763210 0.0
1664763225 0.0
1664763240 0.0
1664763255 0.0
1664763270 0.0
1664763285 0.0
1664763300 0.0
1664763315 0.0
1664763330 0.0
1664763345 0.0
1664763360 0.0
1664763375 0.0
1664763390 0.0
1664763405 0.0
1664763420 0.0
1664763435 0.0
1664763450 0.0
1664763465 0.0
1664763480 0.0
1664763495 0.0
1664763510 0.0
1664763525 0.0
1664763540 0.0
1664763555 0.0
1664763570 0.0
1664763585 0.0
1664763600 0.0
1664763615 0.0
1664763630 0.0
1664763645 0.0
1664763660 0.0
1664763675 0.0
1664763690 0.0
1664763705 0.0
1664763720 0.0
1664763735 0.0
1664763750 0.0
1664763765 0.0
1664763780 0.0
1664763795 0.0
1664763810 0.0
1664763825 0.0
1664763840 0.0
1664763855 0.0
1664763870 0.0
1664763885 0.0
1664763900 0.0
1664763915 0.0
1664763930 0.0
1664763945 0.0
1664763960 0.0
1664763975 0.0
1664763990 0.0
1664764005 0.0
1664764020 0.0
1664764035 0.0
1664764050 0.0
1664764065 0.0
1664764080 0.0
1664764095 0.0
1664764110 0.0
1664764125 0.0
1664764140 0.0
1664764155 0.0
1664764170 0.0
1664764185 0.0
1664764200 0.0
1664764215 0.0
1664764230 0.0
1664764245 0.0
1664764260 0.0
1664764275 0.0
1664764290 0.0
1664764305 0.0
1664764320 0.0
1664764335 0.0
1664764350 0.0
1664764365 0.0
1664764380 0.0
1664764395 0.0
1664764410 0.0
1664764425 0.0
1664764440 0.0
1664764455 0.0
1664764470 0.0
1664764485 0.0
1664764500 0.0
1664764515 0.0
1664764530 0.0
1664764545 0.0
1664764560 0.0
1664764575 0.0
1664764590 0.0
1664764605 0.0
1664764620 0.0
1664764635 0.0
1664764650 0.0
1664764665 0.0
1664764680 0.0
1664764695 0.0
1664764710 0.0
1664764725 0.0
1664764740 0.0
1664764755 0.0
1664764770 0.0
1664764785 0.0
1664764800 0.0
1664764815 0.0
1664764830 0.0
1664764845 0.0
1664764860 0.0
1664764875 0.0
1664764890 0.0
1664764905 0.0
1664764920 0.0
1664764935 0.0
1664764950 0.0
1664764965 0.0
1664764980 0.0
1664764995 0.0
1664765010 0.0
1664765025 0.0
1664765040 0.0
1664765055 0.0
1664765070 0.0
1664765085 0.0
1664765100 0.0
1664765115 0.0
1664765130 0.0
1664765145 0.0
1664765160 0.0
1664765175 0.0
1664765190 0.0
1664765205 0.0
1664765220 0.0
1664765235 0.0
1664765250 0.0
1664765265 0.0
1664765280 0.0
1664765295 0.0
1664765310 0.0
1664765325 0.0
1664765340 0.0
1664765355 0.0
1664765370 0.0
1664765385 0.0
1664765400 0.0
1664765415 0.0
1664765430 0.0
1664765445 0.0
1664765460 0.0
1664765475 0.0
1664765490 0.0
1664765505 0.0
1664765520 0.0
1664765535 0.0
1664765550 0.0
1664765565 0.0
1664765580 0.0
1664765595 0.0
1664765610 0.0
1664765625 0.0
1664765640 0.0
1664765655 0.0
1664765670 0.0
1664765685 0.0
1664765700 0.0
1664765715 0.0
1664765730 0.0
1664765745 0.0
1664765760 0.0
1664765775 0.0
1664765790 0.0
1664765805 0.0
1664765820 0.0
1664765835 0.0
1664765850 0.0
1664765865 0.0
1664765880 0.0
1664765895 0.0
1664765910 0.0
1664765925 0.0
1664765940 0.0
1664765955 0.0
1664765970 0.0
1664765985 0.0
1664766000 0.0
1664766015 0.0
1664766030 0.0
1664766045 0.0
1664766060 0.0
1664766075 0.0
1664766090 0.0
1664766105 0.0
1664766120 0.0
1664766135 0.0
1664766150 0.0
1664766165 0.0
1664766180 0.0
1664766195 0.0
1664766210 0.0
1664766225 0.0
1664766240 0.0
1664766255 0.0
1664766270 0.0
1664766285 0.0
1664766300 0.0
1664766315 0.0
1664766330 0.0
1664766345 0.0
1664766360 0.0
1664766375 0.0
1664766390 0.0
1664766405 0.0
1664766420 0.0
1664766435 0.0
1664766450 0.0
1664766465 0.0
1664766480 0.0
1664766495 0.0
